"","RN_7","RN_15","RN_5","RN_17","RN_13","RN_9","RN_20","RN_16","RN_8","RN_3","RN_12","RN_14","RN_6","RN_10","RN_11","RN_2","RN_19","RN_18","RN_1","RN_4"
"FEAT_635",-4.55994526623974,-3.89839163117144,-4.17381052773626,-4.05330607813851,-4.08706058416119,-3.3622360835409,-3.92968368114386,-2.75488750216347,-3.31954150205048,-3.83912726811208,-4.32928671405316,-3.94849328803301,-4.05977311306184,-3.64632022972621,-2.30914193993152,-4.10171310018849,-3.57945602441461,-4.10799502739942,-2.78752829246224,-4.05109384774282
"FEAT_206",-4.2571673988018,-4.59451680743441,-4.31849922805431,-2.05508872015469,-3.99590492191444,-4.67369902002799,-4.07327161911028,-4.35491522443599,-2.2130612674504,-4.31558656801354,-4.22496636500027,-2.26179353025367,-4.14784546797139,-4.34880380087876,-4.01157027238697,-4.68196927529283,-4.11482774042152,-1.50796605224802,-4.34242723089837,-4.5568577030119
"FEAT_688",-3.65276652581607,-1.57717711333113,-3.41540015860075,0.643231629394887,-3.61958406798374,-3.74582966848204,-3.06136036209027,-3.0815298854966,-1.05819527616578,-3.08566628416181,-3.55562105735111,-0.888354644171091,-3.35105776189508,-3.52011406596041,-4.60593963448748,-2.78196029427609,-3.39115816595392,-0.225465255386071,-3.45609686987512,-3.25694731825667
"FEAT_34",-2.42720243618558,-0.637234367237712,-2.36483668635665,-0.913744266649582,-4.94321808742628,-2.28096229268738,-3.07246664292401,-0.966675399213546,-2.71149490665009,-3.08106352213683,-1.85117395043057,-1.22239242133645,-2.48440400185913,-1.18756840467695,-2.75594310698183,-0.770270355650186,-1.71975143547749,-1.13210353600734,-1.76810410597511,-1.56780335477333
"FEAT_643",-3.00056922274989,-3.33306961918685,-1.64830596249802,-1.98200074644532,-2.5219558727799,-2.73664414316664,-2.99124954835251,-2.27242244286932,-1.77908574994132,-2.69756416452433,-2.71665970876458,-1.91109713840938,-3.1298061642892,-2.62382275720687,-2.64298078362308,-2.80484239087416,-2.8237220083059,-1.53606446683064,-2.10742230759685,-2.8427163639151
"FEAT_558",1.27153233958768,1.08066540994683,1.52661234555475,1.52687270464751,1.32928519535087,1.36393976436914,1.65113940108504,1.18635097927972,1.04380473959909,1.30937192302027,1.19083220877228,0.404513656994856,2.14936160041376,1.57940666672717,0.654634572696229,1.52156157454031,1.77317113861365,1.69352230886294,1.27394330500073,1.09840656627005
"FEAT_401",-4.73765373872535,-4.8767582021582,-4.78448318247818,-1.41960357952106,-3.1885988422431,-3.86591070385096,-4.19028408907689,-4.07603343653241,-2.59255943231698,-4.13207488049817,-4.50796510100599,-2.33718121111967,-4.85188782214253,-4.15589544153825,-3.61252724908336,-4.51295385649103,-4.89024793040595,-1.62460937602142,-3.77281149113246,-4.63043727438317
"FEAT_806",-4.29978521185002,-4.35035579946003,-3.90057933263041,-0.261846739266922,-4.3892264841762,-4.62074279168241,-4.62539212687113,-4.90108237690769,-1.9605815852482,-4.44299100997065,-4.20969960834696,-1.53560580050066,-4.1660540706497,-4.11851017777332,-4.07635088613011,-5.49326681034862,-4.22001903480704,-0.737415312075362,-6.00085849157005,-4.26740467924518
"FEAT_974",-4.61098595723571,-4.69518303518603,-4.08517714506434,-0.00103044392791711,-4.29986435922138,-4.59298335701449,-4.21732812486246,-4.11655775301474,-0.890106356014083,-4.05133597081482,-4.93058951287493,-1.20091618037669,-3.73149046410005,-4.01869052551192,-3.75869911611349,-4.11314742492998,-4.19270105891756,-0.133241872711577,-4.05026505880577,-4.06825358354741
"FEAT_258",2.14149514922305,1.8803412303593,1.87659437492835,1.31629523630831,1.4599195816083,2.03385909163097,2.72658213294332,1.05165693773754,1.64537651663967,1.55086249457778,0.183526690624025,1.6139706241012,1.86768206496261,1.97792244249179,0.229030369029147,1.84840008025259,1.83813539626543,1.82714345777588,1.50519633176713,1.58515821326855
"FEAT_40",3.65719741545871,2.53659381912386,3.49196542513737,-0.804604311041569,2.91035129921476,3.39064646961212,0.36389774409496,3.98077428730223,5.74146698640115,3.48762344365996,3.77858468336795,0.403355694231209,2.79636100293997,3.32080850363221,3.81112551620873,2.83240959007814,1.75414990106014,-0.037474705418663,3.50183130334096,0.996526928221099
"FEAT_751",-2.80025587385107,-3.27975864064342,-3.84004836551615,-0.856273620611287,-2.52918844892053,-2.77713841801668,-3.02206206013107,-2.72104903563064,-2.00109187550878,-2.72800507589846,-3.04659128132356,-2.25516765337998,-3.07683844782482,-2.71967762458967,-1.93873362208392,-2.5386341265829,-3.06241795395895,-1.03676359406706,-2.23225997476673,-2.95863744483247
"FEAT_208",-2.4793996841295,-2.19251029071934,-2.08439957651206,-1.56412330731036,-3.57578829428411,-3.47852147759474,-4.62414637362392,-4.00167657780738,-1.04429674851909,-3.44352668907044,-3.72427487223002,-1.06184953097295,-2.02840042580153,-2.45779418590599,-4.30098115644245,-1.67334038438755,-1.90385538444935,-1.0326646763625,-4.40544784370753,-4.32668590026371
"FEAT_309",0.199697574055299,0.761397931529105,0.847738960006634,1.33443208256295,0.334804418400698,0.623615223007849,-0.15754127698648,0.0535262285513166,0.618479626873932,0.709444531402301,0.615525808721448,1.156133731373,1.79755475687137,1.00213637687624,-0.344737977795448,0.50753752877599,1.33178590265629,0.780170092731374,0.74876789578357,0.67793548649962
"FEAT_332",0.616862228935878,1.1068184356584,0.612506382092419,1.24747020702273,0.832766722860071,1.11316482535643,0.615319793612395,1.53558202114963,1.51343967960576,0.748005199293141,0.599884439976137,0.654528620947428,1.35452948266252,0.459116240990203,0.528167763757432,1.07688871974269,0.952431967747705,1.08329366295004,0.765053884834292,0.756414942506518
"FEAT_12",0.877552139418253,1.98120325102875,-0.444162251586254,-5.29829173062012,3.03210471513959,1.45493097534057,3.64843929564232,2.2976944026582,-1.18359993833939,2.39799690367671,1.71371069957365,-3.1529519228386,1.72502344668305,2.54650752276828,-0.0653347382898766,2.93349125775917,2.4638805041016,-3.98320475745702,2.9343900402675,1.83727261682642
"FEAT_570",-1.43639714782319,-2.05560361911938,-2.41185714729923,-1.08472156554342,-2.64866047927858,-2.78832347006622,-2.46505303698596,-2.43551820276303,-2.56425637801031,-2.67589146692144,-2.51153304876796,-1.49908113083869,-2.99001381721274,-1.60096019624237,-2.76713863206557,-1.57895467623381,-1.97932937545214,-1.52148344389676,-2.86246546355558,-2.62571842936466
"FEAT_943",-2.2931180809792,-2.07602799317293,-2.31008149571976,-0.90476990173371,-2.33883947010559,-2.31828384674955,-2.57882676922043,-2.36645332381937,-1.01411806635225,-2.08202141922033,-2.45222282980832,-1.28960700502672,-2.21920459338174,-2.26149596445048,-2.52489872842656,-2.32799120274467,-2.38758804617539,-0.586497166208355,-2.55359261466292,-1.60459489291463
"FEAT_454",-4.60996875830929,-4.58704822472313,-4.49981387592151,-2.05770798505219,-4.5096386768391,-4.15956681440483,-5.4148620636319,-5.52686782207429,-3.30105115124346,-4.27537358816601,-5.49185309632967,-2.93266975097133,-4.98231686578076,-4.60663150286606,-4.91040507978475,-4.65267852017458,-4.83320557116438,-1.13449320436687,-4.34617564113404,-4.3295816674308
"FEAT_589",-3.7665820749323,-3.81060545675803,-3.60693034284578,-0.415856550135245,-4.47967838238357,-3.90756146055476,-3.42343735977327,-3.45899582493488,-3.14480671661883,-3.74378979328014,-3.65535182861255,-1.57832823521649,-3.90819266703345,-4.21124792210844,-2.46444969340392,-3.13478319532206,-3.77038383848664,-1.47092810962839,-3.1594414251089,-3.88053926866157
"FEAT_946",-1.41937178869472,-1.15485067127886,-1.0177496842265,1.01205460160713,-1.49685262209381,-1.29688485948774,-1.30287990248567,-1.48959759900707,0.67767651981599,-1.0994182093723,-1.18882576447778,0.33642375350963,-1.12895469145235,-1.30025339551352,-1.59791740038313,-0.463004121595851,-1.2491683984549,0.790839228328895,-1.49999294030491,-1.28010791919274
"FEAT_356",-4.59464135390898,-5.00108409272303,-5.59059522107003,-1.02140448142116,-5.26558279006946,-5.18237157227059,-5.27506974852149,-4.84879182367291,-1.7997587233998,-4.09734628691752,-5.36369674483899,-2.08471281280609,-4.90970091103349,-4.7709779002465,-4.95720954892408,-5.45919905717296,-5.91721335492794,-1.12785700611335,-5.67675848568215,-4.88012820011738
"FEAT_963",-4.66680894025981,-2.46496710857586,-4.66505161428921,-1.22473069009396,-4.24530681328445,-3.51898164241563,-4.84797047170706,-3.20923053837684,-1.0627771235408,-3.73422685049279,-4.57584702177775,-1.55058593775799,-4.09582141416364,-2.08495211684293,-4.01344068211808,-3.9199229698761,-3.48393441442001,-0.502446851314894,-3.36390727017549,-3.98651997360389
"FEAT_302",1.78964809216484,1.32780466122403,2.82057421108958,0.84608914932317,1.97049757286829,2.45761218119585,0.201119623045906,1.92751088547382,1.37270039885111,1.93083547006919,1.80497489120566,1.64427667117695,1.6003625940149,2.30307359004218,-0.154400077936737,0.118080449773762,1.5882037850342,1.68505330608456,2.99463758195158,1.66687725242965
"FEAT_248",-2.63223830609584,-2.58563461582341,-2.90033239877848,0.0961137114517912,-2.53419287380512,-2.21571148651857,-2.99172462378782,0.2758106281227,0.290938572688117,-2.63163249586975,-3.02680005934371,-0.28079636586061,-2.68378257390231,-1.54201181483186,-2.88194423847829,-2.63454895642208,-2.26859329740053,0.594228487534338,-2.43851687337692,-2.23025349423512
"FEAT_757",-3.11836748309395,-3.26878074395637,-3.0390185779478,0.432865948805807,-3.04954606595205,-3.33504673315106,-3.2162102796839,-2.97545752760018,-0.90526469158543,-3.60429875544695,-2.93942284959311,-0.72336860264375,-3.11792315478042,-3.34737070744524,-2.85571613609402,-3.06181600760176,-2.77315893178094,-0.308686674847628,-2.77127265556177,-2.98894943037408
"FEAT_480",-0.423744194629743,0.1384611177057,-1.38702312310925,-0.205718132167697,-1.10762723974171,-1.39941083124329,-1.59445968783626,-0.877371508688464,0.00764265663908214,-0.734480478397093,-1.28888453125169,-0.359528192078812,-0.222840718519885,-0.711213806571265,-1.72557232871657,-1.24041889139506,-0.782112804595765,0.838465307212776,-1.63505835074194,-0.801431959204432
"FEAT_330",-4.59784041016901,-4.1540166248827,-4.60271637016009,-1.17608123306795,-4.3314929589229,-4.04350681402923,-4.3514958404697,-4.54910016559388,-2.35627820388118,-4.42743739155515,-4.21033261098327,-2.02693997339524,-3.90852837559767,-4.38120577774825,-4.84904652103623,-4.96671631013889,-4.80433567775881,-1.82595859752073,-5.03131604890418,-3.10303431117163
"FEAT_852",-0.686479400711837,-1.8590018559522,-0.0697702783041744,1.10155025937786,-2.30660729560361,-2.66369493686696,0.0458670087573289,-1.45710155884539,-0.661948365447638,-2.57377256618937,-1.13257684267001,0.351472370501378,-1.91541123538276,-0.207648347778212,-6.57364718749332,-0.261524520776156,-0.773986172472436,-0.0983550719785747,-1.07562770481337,-2.36564947231668
"FEAT_233",-2.78245060823388,-3.24408749243577,-2.75601618640046,-0.772081181027847,-3.22289871895206,-2.84808871316931,-1.13271766750877,-2.50693608107228,-1.28513071729128,-2.49897285922564,-2.0864253557758,-1.04307952985117,-3.26985413622751,-1.43862122255121,-2.76304948297338,-2.44098190743397,-2.4615514872667,-1.06272765193577,-2.74704585694484,-3.38501262215553
"FEAT_317",-3.60742396180007,-3.55239039090284,-3.33753063576098,-1.12634310103247,-3.31229988050756,-3.64218555771034,-3.55341387628746,-3.31954642692445,-2.65542617709055,-3.47553329292891,-3.37966716599944,-2.62370008397957,-3.46977673205339,-3.00547911182762,-2.7252257862758,-3.07838789868472,-3.17075265010805,-2.04013939085321,-3.66535248322555,-3.08501831048944
"FEAT_423",1.82790775397808,1.62998685266265,1.8471918094374,2.21655817589907,1.18335801320984,1.66601399089048,1.21690809463664,1.91387152261026,2.09177643995876,1.40923860143417,1.09140571071979,1.21749586877442,2.11639838913871,1.92952560503461,0.990536715761998,1.31099046379067,1.7409337397795,1.6545763945488,1.5602660828712,1.80538486792761
"FEAT_342",-2.0333746748123,-2.49639036556226,-2.49987604070566,-0.31420321075451,-2.53044612635285,-2.06971599104682,-2.50690655458069,-2.35031537149496,-0.775409712333532,-2.27990931485044,-2.44874118269113,-1.02750326990602,-2.3538837362693,-2.14994962670458,-2.41610919147071,-2.10027080479785,-2.4156070897767,-0.545670591547355,-2.00348617577825,-2.20581627321372
"FEAT_311",-2.10069399961947,-2.26038744502754,-2.28300106848761,-0.332994687129098,-1.97975579581737,-2.15356542100166,-2.13567492354105,-1.77221905966819,-0.756055441275523,-1.75871856343635,-1.91954934990898,-1.08796866824664,-2.10880872402582,-1.99911273364922,-1.72690413892024,-1.80075504129723,-1.76894260888888,-0.901708738559451,-1.51877434495619,-2.38166751424622
"FEAT_437",0.990187299543976,1.04808387850751,0.947112887000101,0.651108206507146,0.590260688977938,0.897402952677177,1.6508873095869,1.75027532963341,1.18564323518924,1.21000244081765,0.357244924086308,0.668282131987934,0.319558920854706,1.36923380966572,1.51566721620712,1.01487080374007,0.607912189950055,1.10212766376092,1.58322744935041,0.940683464313336
"FEAT_697",-0.136362112012274,0.314423812475261,-0.547737639064709,0.556753557525291,-0.0280710453069085,0.0226007092773941,-0.336842008978473,-1.03677852767221,0.418898289168228,0.100289145055559,-0.445082966358596,0.261361877340929,0.569869889117506,-0.389644418476559,-1.12703857482405,-0.201513631045927,0.342918474760367,0.289581870049054,-0.0270410811206617,0.439517604106143
"FEAT_491",-6.18438493611384,-5.11090132319717,-6.23753590759699,-1.60496136602611,-5.67843157479686,-5.64407150132514,-6.29821202591356,-5.40706645952013,-2.86662289284325,-6.05137210172103,-6.36017556424432,-2.60683700034392,-5.97534551698747,-6.91473009570251,-5.12456446804244,-5.34177198098118,-5.74465412799791,-0.743510126426169,-5.41640304130307,-5.5267098191022
"FEAT_967",3.5919009306433,3.77121101453906,3.62611884453285,4.36401484205136,3.33348596043015,4.06513186126479,3.3031730793906,2.50229922600444,3.48943560083677,3.74256940696005,3.41340399864433,3.66774406286168,4.29575029369391,3.39467488143714,1.75869911611349,3.32276988915858,4.20437551131909,4.07996635755603,3.03667030336778,4.05503144713989
"FEAT_333",0.29348991223731,-2.02028239530381,0.434672377606072,1.57904082508415,-2.55768019303781,0.170152143856525,1.61506453251058,-2.09987319769977,0.479898630234662,-2.27919468281826,-1.04486027407268,0.921405212891818,-1.50709227931104,0.114079463105986,-3.17487689967889,1.17339149572161,-1.13293945328999,1.43982158254242,-1.82774811289549,-1.44352691673419
"FEAT_363",-2.89145395100085,-3.38118468044414,-3.96826448269007,-0.356566997735368,-3.71004510747181,-3.95655348067728,-3.44886702074793,-3.97237967719678,-0.723519325945239,-3.63306875786971,-3.46948528330122,-1.04456458016575,-3.22021558947737,-3.50730220238769,-3.86872281437322,-3.2614197497717,-3.40237653201664,-0.172836596862216,-3.63025976475712,-3.86460525949042
"FEAT_289",1.47556060551237,1.4309438901882,1.76340491384346,2.08746284125034,1.29577016193737,1.45443643420288,1.74959320249396,0.521159465841708,2.10674520731555,1.13931557553627,0.307690286064033,2.29766436558611,2.53688948770401,1.4939952543762,-0.649621782249781,1.20552846495963,1.71320171042824,2.4934233883497,0.886225606556406,1.71520689874903
"FEAT_658",-5.26825722794132,-4.16931459523863,-5.18333304442671,-0.318096233296335,-4.25455625190949,-4.79468742517383,-5.23296992881631,-5.28989151398394,-0.953902632006037,-5.14934548952495,-4.69630828622008,-0.822808778916124,-3.52983659915826,-4.98594999190665,-4.14287126123372,-4.87663532709322,-5.77389216316456,-0.133082918283683,-4.51697082333752,-4.89017841449215
"FEAT_530",0.891770866082932,1.76171078436334,5.25853301359885,2.49202956199449,5.6623641651685,4.25791579132422,4.51442204462379,4.62570884306447,1.61268652317085,5.26594231629204,3.73101821440016,2.59230821435512,4.55092325104806,3.83650126771712,5.04147663597616,4.33993441297393,4.08797398210277,2.13960175486673,4.52309025585962,4.70142438093046
"FEAT_703",0.0627510877535859,-3.31192546446414,-3.41216952938628,-0.0248889733556349,-3.33452361087639,-2.94652637110749,-2.94481685519865,-2.3357599146729,-0.511451815915628,1.58662087696456,-3.34286314912446,-0.269745916175445,-0.554809955906588,-3.23312672988208,-2.64304719743267,-0.56746319538499,-2.77661082264848,-0.0103050083917387,-3.48910593872413,-2.59020659751702
"FEAT_990",0.302970368565561,-3.82931835353018,1.16732401037382,0.920829786566392,0.754157963173559,-0.304976168907102,0.677613251463603,-2.90270279864508,-1.00423533440757,-0.797679164545323,-2.25559810304893,-0.138905559857255,-1.90631329716142,-0.724872522178186,-2.59111472770275,-0.142267518307471,-0.752425984690556,0.101686800635723,-1.46065683742931,-5.18783519930008
"FEAT_169",-2.20174677461112,-1.58532787872511,-2.18576651792165,-0.667157166425034,-2.08478042019702,-2.010517871914,-2.54984196636687,-1.72937596945376,-1.09072882234306,-1.78101603741054,-2.28189699376092,-1.2257861589144,-2.10852445677817,-2.32192809488736,-1.19550305357193,-2.4016056244733,-2.11999977611063,-0.657372912444801,-1.44733513517185,-2.06644214337474
"FEAT_262",-0.965061871212608,-1.30862935710598,-0.464796070453169,0.166145852602477,1.23956227171528,-0.452501796055419,-2.61227674031205,-0.920109884640493,-0.945709844499047,0.382186023876779,-0.708268756234547,-0.341684074485127,-1.84018224725658,-0.299280023655446,-2.69309000418903,0.169967554424777,-1.21818413968637,-0.713450468128915,1.06049791446356,-2.58289912663803
"FEAT_353",1.69118751717642,-1.32441030400067,0.486423399014668,2.39406232799189,1.81551556723974,0.620761321829462,3.35791388968995,-0.271194112393589,1.73757317262997,2.16568205706153,0.294970045824699,2.48551596770849,-1.03845550051388,1.93998850718908,0.251729083603442,1.088502621505,0.21216357269303,2.2859867304992,1.97708140776685,0.146246496306216
"FEAT_770",-1.1418064996317,-5.41631105625093,-4.71450972333317,-4.5005601306954,-5.30155195885558,-5.48168732979376,-5.6312884363575,-5.31380457272435,-3.56736195810654,-5.82159684463338,-5.39820237909674,-4.94836723158468,-4.81750956547931,-4.71421764731017,-4.8068236405046,-5.08494347793423,-5.21541047199953,-4.11165450385313,-4.65380966380415,-5.30422072836987
"FEAT_209",-2.56239853292743,-3.58117092155878,-3.90578465838235,-0.62995744915496,-3.21703709511741,-3.43165100979235,-3.88103986108524,-3.90802668783448,-2.09475723441273,-3.4478745872149,-3.58920592578979,-1.8632687532826,-3.38677117112741,-3.46480229041762,-3.42294725961361,-4.07166888011797,-3.24746883896323,-0.484298009106444,-3.34433705208193,-3.40230275272589
"FEAT_626",-1.92390212598317,-2.388478703827,-2.81622513358421,-1.0148232149698,-1.93382447115146,-2.34288771352301,-2.18522877471662,-1.56407092791024,-2.25547141832076,-2.60048821455172,-2.14957244146501,-1.09419337089175,-2.78413532430456,-2.3143496862449,-1.46618746592804,-2.31761119124029,-2.65432428952414,-1.25848674415818,-1.67737139767431,-2.07027711484832
"FEAT_745",-1.72684001040574,-1.85004681358536,-1.60167197463849,-0.585666426102718,-1.83787460912581,-1.38350192584574,-1.12962590346848,-0.992149291124695,-0.899711411115332,-1.1378080289836,-2.86796062797411,-1.40608742288074,-1.70409983437288,-0.904611991138823,-1.57931040714164,-1.71275813335988,-1.66319165556963,-1.33445189741821,-1.52813800107631,-2.12223159095093
"FEAT_189",-4.23648515875715,-4.83289001416474,-4.6765448084809,-0.490897166386291,-5.25360104057918,-4.45634060119627,-4.90067617283071,-4.90267887897379,-1.46680127216401,-5.38867205023331,-4.88055158039467,-1.82355901726968,-5.05651767844094,-4.88135550350138,-4.41158575648354,-4.98587541370139,-4.78583860409152,-0.498432100828117,-4.38201524467979,-4.8814603848246
"FEAT_106",-1.22525388016304,-0.611232677036803,0.217759684446327,-0.186425065736101,0.782252141307911,-2.04634322573208,-1.93595991845575,-1.88782371540033,-0.529343881871767,-1.46586912838548,-2.45840016435665,-0.516892475317957,-0.50648140353026,-1.38497219696408,-1.61774041943842,-0.497821325484355,-1.25594053090152,-0.34049054591379,-1.5235987449553,0.0551238283796605
"FEAT_833",-2.84978186816946,-2.65156024945018,-2.30197693799183,-2.45990895966149,-2.26881487991741,-2.19692944054519,-2.23845513776848,-2.29579004774563,-2.83132223812016,-1.97449254970042,-2.54875443393643,-2.8371823490627,-3.06839303589647,-1.57042148740333,-2.02125762056052,-1.91939059639989,-2.69692403893349,-3.22683948041935,-1.43306800715127,-2.86191928278732
"FEAT_609",0.257891102557834,-2.15240634639899,2.42598702930989,1.71073930865123,-3.34350517342582,0.663398840733784,1.25108785433691,-2.54703304508883,-0.383887715334859,-3.85321461582597,-1.23633953916837,1.81578157488945,-3.57789832215132,0.765534746362977,-1.98868468677217,1.33498424771281,-0.68251781014383,2.06746700934321,-0.627492544634455,-2.55491887456387
"FEAT_496",-2.71695357737487,-2.42417687697814,-2.91427012597412,-2.34912041061168,-1.97971530912335,-2.23952482621661,-2.3995761263113,-1.61284820269865,-2.40379898661168,-2.00875247400896,-2.58091387450948,-2.78525418286078,-2.79757961452183,-2.05363796360207,-2.06272466584032,-2.06685059843753,-2.36202058593267,-3.28334817023912,-1.86328803276877,-2.79657508330436
"FEAT_798",-5.62077094943875,-5.41270921160994,-6.19643384756032,-0.513927125681535,-5.44442678808017,-5.00072698164344,-6.0558079813633,-4.799720250646,-1.55664216974255,-6.00874598145115,-4.04563848462473,-1.47859483262125,-5.23955918927936,-5.16235337158835,-6.57627894294371,-5.75488750216347,-2.81050883053058,-0.562017563154136,-4.76082765387499,-4.67638837363025
"FEAT_766",-3.77940306603595,-4.77823980953518,-5.25554678959114,-1.74150014669694,-4.3098051646602,-4.72911569894527,0.508812038789708,-3.98275921242913,-1.3957803054717,-4.54006640227978,-5.18328091094542,-1.39196045642271,-2.53603022544723,-3.62223447586556,-4.63089878488802,-1.64158754608895,-3.96187261220167,-0.696939611908212,-5.12644499900146,-4.13078947457352
"FEAT_350",3.69442196085129,3.33518999429629,3.64750396678987,3.79851184092902,4.02737097151614,3.63391952629508,4.07286874650871,2.8848504603597,3.18578766856979,3.57184241342459,1.36511015378195,4.11397166545352,3.22492532746586,3.0495118793931,2.42884329880387,3.21999063694046,3.24613787177628,2.81858624279047,3.4266948322253,3.84107781480176
"FEAT_153",5.15738835462532,3.29823935373759,4.48962941092054,3.63269662295224,7.15698594573481,5.08814432215148,5.69348695749933,6.31505386215074,3.07622231363575,5.5779068106929,1.98306278925733,3.9231901889001,5.14279782341945,5.62025441297236,5.09780800980004,5.17034678043695,4.60873988400428,3.36122239592296,4.91267874796993,4.62154285815867
"FEAT_18",1.82873111659273,2.20875064031506,2.45787312756979,2.48253676756573,3.15211372532585,2.07531869255335,3.09780146699506,2.66433003793628,1.48173297423256,3.26117406380827,2.59960927668556,2.32279692661545,2.57088846937331,3.46959462393873,2.68681948618219,3.57000715988746,2.28382945620688,2.02749864464066,3.37100001479252,2.71170156899144
"FEAT_546",-3.94447307199219,-3.92922196267856,-4.915443380264,-0.216502831722216,-5.36267076647976,-3.86274349192414,-5.38337015296899,-3.89207556551355,-1.81359967759211,-4.33996062628236,-5.66823580769097,-1.70633328905737,-5.09642615062402,-3.94873132968949,-3.94949569789535,-4.52450253744916,-4.88918247322638,-0.323515910990476,-5.8450764144793,-4.85939661652499
"FEAT_28",0.612030743919327,1.66960504346046,0.749904649873704,-1.86550825034452,-1.86763384751377,1.17063099364671,0.614685756576298,0.462971976342546,-0.992386815890124,-1.82766390445794,0.830288652025815,-1.66973260419991,1.39898447624111,1.1157407955774,0.0510131659193226,-0.531058997892345,1.33481335337305,-1.21102360725725,-0.760485152926755,1.88792719163592
"FEAT_19",1.51603561090824,0.442310429428947,0.0103271381618949,-2.35755200461808,-1.04382624096463,-0.145027057709656,-1.33740908167637,-0.618205792756969,-1.14186871631134,0.199550170551591,-0.485426827170242,-1.42523881212966,1.2312966004479,-0.891589387770392,-1.33120590847537,0.687409769691974,0.321928094887362,-1.47609902501512,-0.694868057124788,0.663141176718116
"FEAT_306",-3.83601138068067,-3.4264609463174,-3.82062192071629,-0.506540539657214,-3.33188634005716,-2.36286428478999,-2.95918767545394,-2.04301594454956,-2.30414594120295,-3.28461493641931,-3.86196227858771,-2.56180717773704,-5.27733794386329,-3.11728664004047,-3.93343775022008,-3.12003319619798,-3.6858637162963,-1.83257120766644,-2.72162504803172,-3.09086703122265
"FEAT_274",1.72524310914166,1.27045187739628,1.50063398187188,0.975687933950942,2.23323261187112,2.4045333724884,-1.42274559441411,0.0666371930302905,1.18570261200727,1.58496250072116,-0.345579362952008,1.76768161437952,2.72246602447109,1.36290965689384,-0.739891954278865,1.27956206408184,1.69199106613074,0.495957494662412,0.431234726806645,1.88202498482861
"FEAT_997",-3.20460953064326,-3.85781002931107,-3.16733720695316,0.510078752568767,-3.20502047080198,-3.35771750633798,-3.77516640309856,-3.4863373321174,-0.440035154003026,-3.62895225512299,-3.52219926520594,-0.1096334821227,-3.51505441874768,-3.31091607963008,-2.56274336512001,-3.38138467705806,-3.1296246633325,0.0900964655152338,-3.21684998255325,-3.93925190252632
"FEAT_615",-2.77941194275346,-2.43405693113344,-2.82111682330209,-1.23242401007188,-3.11839470080223,-3.08522783686703,-2.4027705586736,-2.63677756019681,-2.50786637502908,-2.32785640689004,-3.08915913191124,-3.39963045188061,-3.36599834062432,-2.65331346908654,-2.21240833276383,-2.55468214847599,-3.0289671919402,-1.43228854232987,-3.36966868383356,-4.20620038783386
"FEAT_372",-3.64116662480218,-3.30592761619365,-3.96130034841812,-3.10074869801075,-3.38434406855588,-3.30294499151979,-3.33663945744894,-2.67938870002866,-2.55294936321654,-2.93089821796906,-3.7553467398057,-3.62578337976159,-3.64844876938728,-2.73149483503564,-1.61702370995345,-2.70232859249419,-3.42479415001694,-3.7496904682982,-3.77445579901859,-4.04160547295729
"FEAT_439",-3.06361609929597,-2.03171992635238,-4.12207842897024,-0.250081683129257,-3.09131516674595,-3.190210000477,-3.09517449707606,-3.0423452642716,-1.8818571185549,-2.7565470197142,-3.49452228310566,-1.12226438684891,-3.27672023570752,-2.51434843647275,-3.46463052531162,-2.88655904973658,-2.36511737267638,0.78268964912766,-2.97987935537332,-2.36532069040074
"FEAT_870",0.265654199528629,-1.77544990405934,-2.88508885296093,1.35585678721948,-2.66637629729869,-3.25624870276806,-1.10930930697811,-0.0546126917256925,0.0367646807766294,-2.12115081384731,-1.48447838763184,0.153171096590862,-1.95632087190443,-2.31305824980276,-2.6470977273999,1.33508046765206,-1.2547121180107,0.595013247026298,-2.41838094235321,-2.51404689497319
"FEAT_369",-4.01589137276989,-3.60174222273453,-4.69320361499181,-0.679537314117136,-4.09090251089273,-3.01656701505797,-4.36628116386692,-4.91065175998317,-1.49478010178307,-4.53957801641125,-4.47448596435959,-2.36185538934262,-4.63556481614333,-4.44917787937674,-1.84984178537527,-4.28621599816796,-4.16010108358051,-0.0244852438638334,-4.71653369426139,-4.44894170581796
"FEAT_625",0.974705383949387,1.23928752076348,1.35893176449529,1.42855451432793,1.14242643305629,0.717094391305224,1.44244679965644,0.0830664170543758,1.42702306465547,1.41175903090205,0.99129960551617,1.4519059746941,1.56785767242009,1.5454772410452,0.774410319118042,1.39537292876631,1.51427619743492,1.65012090760176,0.932904810729183,0.378915522993163
"FEAT_559",-3.18157536118124,-3.21370384021634,-2.90818973576014,0.0231352661461427,-3.18970943033053,-3.16848013898715,-3.36297157523816,-3.13935828514646,-0.249359468936717,-2.96966874762518,-3.29165508377356,-0.623765318098869,-3.01003617988858,-3.02828570312317,-3.75615313523077,-2.35088470379141,-2.89360490485829,0.213217259690152,-3.05526350460712,-3.90241017262585
"FEAT_862",-1.60192946863126,-2.18160157801741,-2.18226918858954,-0.147470788381087,-1.82101487777555,-1.79322207642606,-1.99226922793328,-1.61939806120541,-0.505162272991003,-1.87792486904669,-2.01029802504234,-0.849075617971985,-2.36070593600717,-1.69181880109409,-1.12450895176362,-1.82090993916401,-2.28642791464445,-0.0756550713934092,-1.56691415919731,-1.92251875804794
